Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Russian Federation,RUS,"Population, female",SP.POP.TOTL.FE.IN,66166734,66755111,67362193,67986005,68627841,69288580,69588034,69897205,70216015,70546314,70990296,71440342,71780704,72116190,72452116,72790703,73219157,73638213,74052833,74487612,74960986,75374117,75735677,76094093,76571534,77065818,77503225,77904240,78267232,78604501,78655071,78839460,78892225,78834168,78789623,78790071,78723823,78625556,78519648,78317168,78056192,77823540,77571695,77323220,77126164,76950535,76795674,76718025,76712186,76746264,76773041,76839670,76997955,77188611,77389058,77580765,77749859,77862890,77890854,77910513,77792851,77505719,77230340,77040679
Rwanda,RWA,"Population, female",SP.POP.TOTL.FE.IN,1524782,1566575,1605753,1642024,1679836,1723570,1772308,1825802,1882548,1940738,1999971,2059133,2118715,2180435,2244313,2310343,2378792,2449395,2522495,2599488,2681314,2768425,2860853,2958109,3059711,3165016,3272909,3382356,3492344,3601915,3699580,3778657,3860656,4013955,3465801,2955472,3491592,4033370,4206184,4249235,4291977,4338981,4404326,4498483,4609011,4724005,4843074,4965528,5090049,5215568,5341376,5466485,5592023,5722427,5857759,5995302,6134976,6276692,6420052,6564443,6709518,6854356,7001645,7152063
South Asia,SAS,"Population, female",SP.POP.TOTL.FE.IN,271147035,277785897,284579436,291525739,298662280,305801544,312884331,320166586,327663831,335264952,343138792,351026455,359123041,367736762,376666632,385882516,395300705,404970464,414752688,424833271,435331926,445785109,456501110,467767090,479324291,491098610,503043838,515123161,527360813,539842213,552399779,564995730,577992031,591360284,604538714,617576505,630736583,643962116,657283145,670680377,683988842,697379017,710906237,724239870,737363553,750199959,762899678,775402609,787742767,800356488,813017904,825521590,837686752,848988492,860297670,871134182,881905268,892640502,903217768,913686597,924130315,933758362,942988636,952953411
Saudi Arabia,SAU,"Population, female",SP.POP.TOTL.FE.IN,1188407,1232216,1277800,1325282,1374813,1426370,1479997,1536429,1596343,1660066,1728436,1803434,1886620,1977745,2076101,2181346,2294880,2418436,2552287,2696307,2850303,3016273,3195466,3385528,3583437,3787015,4000323,4223961,4448138,4673573,4904547,5139148,5376685,5616244,5858409,6103011,6349001,6596224,6845228,7095615,7335077,7564525,7796444,8031059,8268670,8509778,8755035,9005052,9260118,9520132,9326344,9663169,9985076,10449174,10621095,11100100,11509675,11662022,11586701,11674265,12340509,12087819,12633809,13088104
Sudan,SDN,"Population, female",SP.POP.TOTL.FE.IN,4167066,4300659,4440850,4588698,4743879,4906095,5074783,5250302,5433051,5622582,5820057,6023991,6234244,6487595,6745505,6982606,7229159,7481830,7771653,8084563,8418377,8763692,9105998,9416806,9645235,9834088,10034485,10251811,10477819,10707309,10938902,11172445,11408225,11673364,11977858,12297874,12585897,12878607,13215228,13557477,13906211,14262551,14626525,14971822,15317990,15687995,16066562,16462017,16899559,17377565,17804772,18173011,18569902,19008467,19535118,20143156,20768693,21503504,22269141,22935758,23565489,24214787,24882915,25221195
Senegal,SEN,"Population, female",SP.POP.TOTL.FE.IN,1677852,1723395,1770322,1818622,1868490,1920368,1974579,2031072,2089543,2149881,2212287,2276968,2344037,2413434,2484003,2554579,2625113,2694449,2763916,2836449,2912666,2992903,3076922,3164545,3255716,3350968,3450914,3554685,3660788,3769213,3880560,3993966,4108718,4224897,4341545,4457265,4571440,4685232,4800873,4920428,5044475,5172105,5300480,5426549,5552550,5680903,5811582,5945105,6082862,6225853,6373840,6534551,6709361,6900933,7104579,7306534,7506672,7704849,7901276,8096322,8290197,8482181,8674926,8879764
Singapore,SGP,"Population, female",SP.POP.TOTL.FE.IN,774105,802648,827281,850460,874463,897800,922109,944305,962254,978350,995621,1016693,1038601,1061011,1081553,1100151,1117724,1135925,1152271,1169269,1185836,1244659,1300445,1317675,1343293,1345802,1345121,1365725,1400791,1442309,1501573,1549426,1598654,1637614,1686085,1730302,1788764,1836431,1895584,1918576,1960541,2019567,2047988,2029905,2061198,2107023,2160961,2227877,2324434,2387433,2434714,2488730,2544341,2576015,2606509,2642505,2689295,2711014,2731845,2754201,2742212,2634886,2723972,2858818
Solomon Islands,SLB,"Population, female",SP.POP.TOTL.FE.IN,66169,67633,69116,70635,72201,73817,75486,77221,79043,80943,82897,84918,87049,89335,91808,94453,97546,101123,104871,108740,112709,116766,120902,125124,129437,133826,138262,142945,147898,152921,157999,163139,168357,173656,179057,184569,190186,195905,201694,207411,212508,217039,221507,225948,230376,234808,239258,243722,248210,253031,260411,270194,280293,290706,301412,312372,323543,334859,346227,355507,363576,372519,381613,390932
Sierra Leone,SLE,"Population, female",SP.POP.TOTL.FE.IN,1157772,1176063,1195414,1215718,1237021,1259352,1282427,1306287,1330826,1355679,1381087,1406551,1432207,1458657,1485673,1513085,1540468,1569039,1599431,1630733,1663337,1697052,1731937,1768925,1807718,1847752,1892923,1943803,1996381,2046221,2128076,2152517,2111455,2106214,2113843,2116688,2126423,2153324,2174440,2187075,2241158,2376213,2515856,2618496,2706740,2778678,2838815,2900098,2971772,3051287,3133887,3215127,3295955,3376336,3456326,3535743,3618365,3704193,3790821,3878671,3968363,4058933,4149726,4241460
El Salvador,SLV,"Population, female",SP.POP.TOTL.FE.IN,1411697,1451133,1490018,1528066,1567762,1609452,1652961,1697782,1743363,1789207,1834878,1880256,1926214,1973311,2020746,2067863,2114552,2162194,2210995,2256840,2293045,2316096,2347627,2394359,2443193,2494228,2545338,2597270,2651446,2705641,2758552,2808769,2856608,2897788,2930391,2959896,2986932,3011872,3035015,3056460,3076098,3093394,3107671,3118802,3127168,3133115,3137142,3144321,3155104,3165443,3176102,3187623,3200117,3213351,3226552,3238313,3248575,3256809,3261667,3264290,3271804,3283657,3296919,3312439
San Marino,SMR,"Population, female",SP.POP.TOTL.FE.IN,7604,7783,7966,8155,8347,8502,8601,8681,8761,8833,8892,9022,9235,9363,9397,9422,9474,9958,10494,10668,10819,10956,11075,11176,11255,11349,11463,11537,11642,11809,11980,12153,12331,12522,12733,12932,13111,13289,13472,13659,13846,14034,14225,14416,15261,15466,15656,16195,16433,17169,17268,16878,17267,17029,16826,16950,17059,17427,17772,17836,17887,17567,17210,17213
Somalia,SOM,"Population, female",SP.POP.TOTL.FE.IN,1444922,1482666,1521573,1561590,1602683,1645083,1688549,1733106,1778962,1825995,1874524,1923946,1974604,2027454,2080377,2133045,2186985,2245846,2411209,2728426,2971720,2994446,3004251,3100912,3215189,3346848,3486724,3612539,3618897,3563966,3551909,3421318,3264687,3358119,3529583,3657194,3790471,3923897,4087690,4254281,4425819,4603866,4777762,4955468,5139659,5319513,5483451,5655511,5824400,5971959,6121190,6165016,6221375,6424650,6658561,6891390,7161482,7444907,7712226,8000369,8309044,8617767,8882342,9160786
Serbia,SRB,"Population, female",SP.POP.TOTL.FE.IN,3452305,3480199,3503835,3524627,3544100,3562907,3585585,3601727,3619356,3675927,3695012,3717787,3738183,3754360,3775704,3797333,3823203,3846463,3869141,3890693,3979656,3996132,4011823,4026873,4042751,4057166,4069283,4079646,4091412,4100167,4106446,3953525,3962420,3972316,3980942,3987743,3988174,3979202,3966739,3956955,3949518,3947829,3948345,3936887,3925655,3911861,3894446,3876506,3857699,3839789,3821879,3790599,3771281,3753454,3735593,3716749,3697361,3677427,3656731,3636492,3612250,3578623,3493763,3477760
Sub-Saharan Africa (excluding high income),SSA,"Population, female",SP.POP.TOTL.FE.IN,114817272,117643647,120591603,123646640,126828796,130140716,133558194,137101393,140794430,144603417,148541780,152588415,156718454,161077956,165664862,170394185,175266651,180220590,185559855,191239223,196865462,202783084,209136155,215416306,221675037,228141642,234736645,241533732,248405734,255399310,262544035,269703114,277190619,284675011,292429674,300842516,309448378,317958109,326447212,335193075,344135311,353357093,362853280,372605694,382695264,393132838,403864769,414938345,426395564,438166101,450245756,462557694,475156987,488154393,501393447,514888133,528595775,542629268,557082344,571691961,586513104,601487559,616549961,631871497
South Sudan,SSD,"Population, female",SP.POP.TOTL.FE.IN,1471913,1497547,1524188,1552216,1584413,1617753,1646874,1674419,1702988,1731730,1760631,1794817,1834283,1877599,1924726,1972843,2021886,2071752,2122275,2173212,2224676,2276876,2330089,2380589,2424820,2467049,2511141,2535434,2480832,2413361,2427790,2480434,2521824,2551534,2612027,2690099,2757790,2835644,2894243,2971509,3099802,3235566,3377376,3527676,3689361,3864653,4054776,4258011,4469695,4680103,4928878,5197884,5430126,5633487,5670322,5613457,5483257,5207244,5144748,5296090,5434671,5519926,5599435,5834585
Sub-Saharan Africa,SSF,"Population, female",SP.POP.TOTL.FE.IN,114837971,117664901,120613399,123668967,126851659,130164132,133582172,137125940,140819553,144629120,148568068,152615205,156745839,161105693,165693040,170422956,175295947,180250471,185589928,191269601,196896161,202814193,209167476,215447613,221706553,228173441,234768677,241567184,248439316,255433083,262577962,269737480,277225124,284710223,292465844,300879314,309485871,317996153,326486011,335232578,344175102,353396857,362894200,372646033,382735306,393172919,403905543,414979185,426437195,438207762,450288426,462599033,475198482,488196418,501435901,514931321,528639328,542673154,557126455,571736278,586557630,601532282,616603804,631925177
Small states,SST,"Population, female",SP.POP.TOTL.FE.IN,4128771,4199505,4281357,4366461,4452060,4535889,4616460,4693383,4768117,4842878,4919470,5000386,5083004,5163016,5241208,5324106,5413076,5505910,5598660,5690711,5784605,5877748,5969535,6060989,6153526,6252677,6356035,6459788,6564854,6674598,6787638,6891271,6955914,7009277,7077554,7139240,7222995,7320325,7419917,7462367,7510710,7628562,7755198,7863320,7956661,8054088,8159913,8271487,8378207,8486135,8585404,8648761,8731151,8834180,8951159,9060085,9156960,9267348,9370079,9461926,9544448,9646603,9758189,9876916
Sao Tome and Principe,STP,"Population, female",SP.POP.TOTL.FE.IN,29776,30261,30963,31650,32343,33049,33781,34557,35392,36289,37230,38184,39137,40118,41152,42257,43435,44677,45971,47266,48518,49706,50813,51897,53038,54280,55609,57054,58620,60201,61771,63183,64409,65598,66740,67831,68868,69853,70776,71633,72433,73638,75422,77349,79280,81233,83220,85240,87276,89296,91267,93171,95039,96880,98683,100444,102149,103800,105427,107058,109133,111464,113700,116054
Suriname,SUR,"Population, female",SP.POP.TOTL.FE.IN,130710,134937,140165,146070,151465,156732,162177,167771,173514,179386,185345,191274,194071,193670,193010,192117,191016,189726,188260,186638,185793,186017,186722,187955,189798,192292,195087,197501,200277,203469,205600,206954,208337,209316,210926,214356,218505,222660,226863,231153,235548,240038,244566,249031,252666,255576,258626,261841,265156,268513,271888,275264,278655,282053,285428,288749,292071,295365,298574,301924,305402,308474,311399,314537
Slovak Republic,SVK,"Population, female",SP.POP.TOTL.FE.IN,2058568,2118917,2141480,2163702,2186752,2208703,2229543,2249467,2267862,2286746,2298071,2308848,2329645,2353332,2378619,2404663,2431015,2457509,2483665,2509647,2531533,2551452,2572985,2593328,2612956,2632271,2650079,2666496,2682578,2697603,2711588,2715498,2717995,2729833,2741811,2751027,2757911,2763993,2768903,2773133,2770722,2766125,2764892,2762896,2761913,2761613,2761210,2761455,2763244,2765994,2767519,2770102,2773708,2775796,2777754,2779328,2781615,2784791,2787575,2790509,2792564,2786819,2779322,2777110
Slovenia,SVN,"Population, female",SP.POP.TOTL.FE.IN,848530,852493,855656,860777,867068,874508,883902,892686,899104,902550,907078,913131,919510,926206,930270,938577,951778,962587,972372,982075,991079,991252,988212,991474,996275,1000875,1013311,1025529,1028387,1029128,1029864,1030123,1028592,1026468,1025474,1023921,1020381,1017672,1016065,1016125,1017180,1018167,1019190,1019495,1019999,1021111,1022564,1024184,1022713,1030478,1034057,1036939,1038993,1039719,1040109,1040389,1040428,1039905,1040686,1043169,1047544,1050160,1051860,1055684
Sweden,SWE,"Population, female",SP.POP.TOTL.FE.IN,3750714,3768419,3788933,3810336,3838044,3872160,3906977,3937229,3961449,3990077,4026616,4056075,4072277,4083646,4099099,4117950,4135359,4152987,4168614,4181161,4192809,4201264,4207232,4212209,4218162,4226457,4237441,4252702,4272232,4298986,4330764,4359980,4385346,4410653,4442007,4465614,4472918,4475067,4477031,4479856,4485563,4495216,4506981,4521156,4536883,4552997,4575373,4604347,4635833,4672148,4708436,4740595,4772941,4810264,4852888,4897627,4950928,5009664,5062643,5109760,5144095,5173965,5207363,5230587
Eswatini,SWZ,"Population, female",SP.POP.TOTL.FE.IN,178029,182282,186644,191157,195890,200952,206351,211842,217435,223348,229587,236156,243062,250302,257908,265900,274336,283196,292400,301949,311858,322136,332767,343619,354737,367404,381454,395872,413764,432680,449917,467729,485272,499136,498946,498387,507904,516817,524565,531371,537931,544001,549471,554401,558851,562903,566750,570258,573046,575173,576992,578693,580405,582307,584376,586533,588789,592245,596905,601680,607657,614424,620583,626490
Sint Maarten (Dutch part),SXM,"Population, female",SP.POP.TOTL.FE.IN,1433,1553,1691,1840,2001,2176,2361,2558,2765,2984,3211,3440,3684,3963,4267,4585,4911,5250,5603,5960,6313,6762,7413,8172,8952,9758,10587,11438,12320,13239,14197,15205,15983,16227,16190,16140,16076,16006,15929,15850,15780,15785,15930,16149,16371,16597,16831,17068,17302,17534,17745,18008,18367,18750,19126,19492,19845,20177,20494,20787,21054,21292,21572,21915
Seychelles,SYC,"Population, female",SP.POP.TOTL.FE.IN,20699,21254,21796,22327,22863,23416,23978,24547,25123,25703,26288,26790,27385,27737,28178,28771,29296,29881,30073,30378,30699,31109,31321,31307,31516,31799,32032,33452,33582,33773,33927,34366,34505,35212,36170,36798,37493,38044,38799,39503,39791,39764,40920,40339,40042,40081,40774,40840,41631,41661,42670,41339,41495,42025,42454,43188,43553,43886,44111,44317,44526,44723,53843,53680
Syrian Arab Republic,SYR,"Population, female",SP.POP.TOTL.FE.IN,2265660,2336375,2408356,2483701,2562575,2645070,2731280,2821247,2914899,3012394,3114425,3221769,3333670,3449981,3570414,3695418,3826140,3962213,4103007,4247359,4394980,4546323,4704088,4871425,5047249,5229308,5416638,5608654,5804316,6001946,6201373,6402029,6604217,6809060,7016171,7221326,7423101,7623990,7826242,8030709,8236526,8444326,8653941,8865494,9088717,9325063,9734163,10355168,10728493,10895650,11145360,11341388,11288690,10756737,10074560,9666333,9568019,9597669,9785124,10178472,10528436,10818054,11233661,11799042
Turks and Caicos Islands,TCA,"Population, female",SP.POP.TOTL.FE.IN,3076,3079,3075,3064,3052,3039,3023,3006,2992,2981,2979,3009,3073,3145,3223,3304,3390,3479,3576,3678,3795,3942,4106,4280,4457,4636,4818,4999,5174,5352,5580,5883,6215,6556,6904,7259,7617,7974,8336,8702,9078,9488,9989,10562,11139,11719,12299,12885,13477,14068,14655,15228,15889,16663,17369,18161,19030,19843,20682,21500,22123,22570,22884,23065
Chad,TCD,"Population, female",SP.POP.TOTL.FE.IN,1544018,1575059,1606914,1639640,1673044,1706698,1740767,1775590,1811468,1848925,1888292,1929069,1973022,2020039,2066725,2111730,2154629,2195890,2236893,2285141,2291483,2295549,2405538,2527238,2561874,2588712,2667192,2764001,2860266,2957583,3040750,3153228,3287121,3363406,3439148,3590197,3748781,3877010,4009196,4148794,4291050,4434347,4587364,4769995,4982758,5183261,5368922,5553115,5746722,5951454,6156782,6373950,6597895,6833909,7079024,7305228,7535632,7786905,8051467,8313906,8582450,8883575,9196578,9627875
East Asia & Pacific (IDA & IBRD countries),TEA,"Population, female",SP.POP.TOTL.FE.IN,434684286,434653368,440624332,452120000,463412018,475044421,488295034,501130253,514441981,528582415,543108591,557881038,571805143,585270526,598016162,609585758,620287642,630319209,640416571,650690064,660808436,671232470,682779878,694454057,705627966,717049859,729094788,741814942,754697977,767242649,779512989,791354249,802545987,813433808,824317843,835108727,845761454,856345659,866477765,875795992,884486070,892767926,900672984,908271710,915620033,922942627,930311000,937700279,945045004,952175574,959196401,966696475,975170671,983576569,991673299,999427597,1007120034,1015062598,1021981770,1027984939,1033103606,1036880894,1039859504,1042418443
Europe & Central Asia (IDA & IBRD countries),TEC,"Population, female",SP.POP.TOTL.FE.IN,164943798,167195272,169445917,171743648,174075033,176311345,178196325,180211977,182210220,184175812,186092298,187976006,189815449,191624073,193443408,195287884,197322406,199418685,201447708,203408037,205420524,207288417,209152357,211095581,213186056,215284034,217343279,219368613,221283684,223051067,224344484,225369116,226207850,226870209,227375946,227788872,228143056,228391449,228549961,228624697,228614649,228552467,228491924,228608473,228796892,228977559,229227885,229226842,229729031,230509482,231247608,232064661,233054184,234157417,235302979,236416951,237530950,238560724,239497512,240468030,241099247,240984178,239700792,238424947
Togo,TGO,"Population, female",SP.POP.TOTL.FE.IN,849662,864712,880049,896300,915696,941135,973851,1012958,1055587,1098326,1138694,1175602,1209345,1241413,1273080,1304648,1336331,1368379,1401368,1437002,1477254,1523044,1573787,1627481,1682245,1736198,1789499,1844183,1900216,1956914,2014372,2072477,2131038,2116851,2123530,2216887,2299682,2372428,2439463,2508255,2577237,2644923,2711802,2780121,2851141,2924043,3005792,3093219,3181954,3271935,3360731,3451057,3541557,3632263,3724059,3817677,3913401,4010956,4109833,4209914,4311314,4413810,4517484,4622682
Thailand,THA,"Population, female",SP.POP.TOTL.FE.IN,13309539,13703413,14114001,14539996,14980301,15434481,15898681,16370672,16849497,17331894,17819302,18308142,18803981,19308976,19810472,20303995,20783489,21259974,21736998,22208064,22681641,23153004,23620500,24092109,24562375,25026819,25484547,25936943,26389860,26835895,27300659,27782050,28259883,28730910,29187074,29638596,30086205,30527940,30968677,31399187,31785527,32126687,32450848,32767624,33074722,33371934,33660927,33941308,34212346,34475427,34722918,34962671,35206262,35441778,35659906,35856230,36051319,36238464,36384841,36498738,36601089,36686198,36730034,36752428
Tajikistan,TJK,"Population, female",SP.POP.TOTL.FE.IN,1077638,1112318,1148745,1186892,1226406,1266998,1308793,1351938,1396415,1441690,1486946,1532409,1579209,1627837,1678226,1730438,1784472,1840219,1896935,1953067,2008336,2064151,2122006,2182576,2245828,2323112,2417464,2518972,2624727,2709904,2774332,2842772,2896149,2936807,2988409,3047987,3104837,3149745,3187837,3227023,3277109,3336974,3397635,3459761,3524432,3590329,3655565,3722826,3793516,3868042,3947540,4032237,4123891,4221471,4323083,4430347,4540016,4648404,4756694,4865797,4973756,5080941,5186644,5288457
Turkmenistan,TKM,"Population, female",SP.POP.TOTL.FE.IN,841231,867954,895597,923848,952420,981072,1009650,1038112,1066521,1095009,1123746,1152864,1182319,1212296,1243016,1274392,1306417,1339141,1372677,1407205,1442932,1480100,1518800,1559187,1601778,1649133,1701231,1755620,1810942,1862948,1910853,1957451,2000857,2043806,2085118,2121668,2157394,2193421,2230021,2271928,2319589,2368410,2417906,2467565,2517126,2566635,2616452,2667281,2720127,2775776,2834511,2896354,2961174,3028765,3098866,3171155,3245208,3320500,3396409,3472187,3546701,3619307,3688063,3753089
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population, female",SP.POP.TOTL.FE.IN,104268108,107245425,110304634,113434448,116627823,119873264,123158407,126477495,129827633,133208830,136605695,140039208,143537114,147097630,150713348,154368090,158061922,161825012,165668974,169564774,173504053,177480284,181500408,185581179,189698443,193817134,197925040,202032224,206155422,210284839,214421929,218531125,222628744,226714793,230763450,234801100,238807817,242787029,246772584,250724423,254568385,258285791,261903281,265440295,268908154,272305759,275694198,279065902,282431466,285765184,289038706,292307921,295587936,298836804,302056752,305218836,308319976,311336432,314208490,316928897,319389419,321516006,323684775,326082571
Timor-Leste,TLS,"Population, female",SP.POP.TOTL.FE.IN,232123,235733,239494,243408,247469,251666,256002,260479,265095,269834,274685,279628,284621,289555,293542,298442,305582,313272,320808,328029,335756,341120,343406,345533,347801,350363,353139,356221,359726,363499,367473,374609,385091,396098,407557,419312,431320,443723,456358,404740,361856,394586,427212,445668,451723,461310,475402,489478,503166,516244,529256,542479,555488,568043,580267,592449,604598,616910,629726,642976,656360,669265,679188,686512
Middle East & North Africa (IDA & IBRD countries),TMN,"Population, female",SP.POP.TOTL.FE.IN,48174997,49416034,50690543,52015859,53376251,54767870,56247554,57827934,59455747,61133299,62847002,64577440,66341234,68166578,70061690,72100329,74255933,76443820,78697966,81061904,83588972,86480509,89442384,92278967,95289063,98380532,101531459,104710650,107801018,110861338,113903411,116879261,119723405,122252011,124707110,127286779,129828677,132397616,135063651,137785426,140560026,143378663,145986072,148647594,151656112,154799811,157967075,161076478,164199129,167420335,170725734,174021179,177352370,180830039,184266230,187568493,190924463,194297040,197728588,201201714,204465422,207667438,211222162,215098232
Tonga,TON,"Population, female",SP.POP.TOTL.FE.IN,32495,33383,34286,35212,36160,37132,38120,39002,39779,40550,41313,42068,42810,43548,44525,45753,46968,47714,47988,48199,48356,48471,48556,48617,48666,48714,48775,48962,49217,49391,49495,49547,49563,49558,49553,49562,49565,49758,50133,50477,50806,51131,51440,51744,52056,52368,52673,52980,53263,53484,53700,53902,53959,53882,53763,53618,53453,53568,53944,54269,54564,54769,54891,55007
South Asia (IDA & IBRD),TSA,"Population, female",SP.POP.TOTL.FE.IN,271147035,277785897,284579436,291525739,298662280,305801544,312884331,320166586,327663831,335264952,343138792,351026455,359123041,367736762,376666632,385882516,395300705,404970464,414752688,424833271,435331926,445785109,456501110,467767090,479324291,491098610,503043838,515123161,527360813,539842213,552399779,564995730,577992031,591360284,604538714,617576505,630736583,643962116,657283145,670680377,683988842,697379017,710906237,724239870,737363553,750199959,762899678,775402609,787742767,800356488,813017904,825521590,837686752,848988492,860297670,871134182,881905268,892640502,903217768,913686597,924130315,933758362,942988636,952953411
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population, female",SP.POP.TOTL.FE.IN,114837971,117664901,120613399,123668967,126851659,130164132,133582172,137125940,140819553,144629120,148568068,152615205,156745839,161105693,165693040,170422956,175295947,180250471,185589928,191269601,196896161,202814193,209167476,215447613,221706553,228173441,234768677,241567184,248439316,255433083,262577962,269737480,277225124,284710223,292465844,300879314,309485871,317996153,326486011,335232578,344175102,353396857,362894200,372646033,382735306,393172919,403905543,414979185,426437195,438207762,450288426,462599033,475198482,488196418,501435901,514931321,528639328,542673154,557126455,571736278,586557630,601532282,616603804,631925177
Trinidad and Tobago,TTO,"Population, female",SP.POP.TOTL.FE.IN,420264,429666,438854,447784,456469,464914,473078,480834,488114,494920,500769,506299,512433,518846,525245,531557,537943,544531,551422,558513,565517,572170,578533,584814,591037,598251,606166,613323,619711,625510,630866,635910,640727,645185,649183,652667,655623,658150,660436,662782,665433,668476,671876,675431,678992,653506,655442,658287,661215,662184,666226,671615,675420,678319,680931,683389,685841,687404,686247,687848,691070,691550,690401,691204
Tunisia,TUN,"Population, female",SP.POP.TOTL.FE.IN,2137318,2162212,2189021,2218037,2249378,2284990,2329770,2383009,2441365,2502678,2564973,2629078,2695492,2764673,2837104,2912986,2990372,3068400,3137501,3197086,3257793,3319396,3379863,3436907,3511613,3606048,3700898,3795419,3887389,3975838,4062179,4153525,4249493,4343342,4429291,4505279,4576296,4644385,4709413,4771537,4831165,4888822,4945071,5000358,5052867,5102947,5153958,5207192,5263244,5322796,5385892,5451368,5518743,5590269,5661884,5730463,5798235,5863678,5925699,5985004,6039342,6082035,6122300,6167026
Turkiye,TUR,"Population, female",SP.POP.TOTL.FE.IN,13902247,14294469,14698839,15109673,15523385,15931013,16350521,16786323,17221344,17654071,18074768,18480150,18876429,19266811,19646275,20013936,20439181,20924395,21408281,21888476,22367355,22834572,23344458,23915533,24487193,25051881,25604835,26144794,26684401,27224286,27750031,28253653,28750581,29262016,29785994,30291081,30767125,31229978,31681455,32119608,32545316,32964158,33375969,33777980,34169474,34549484,34919575,34989303,35431846,35904517,36433945,36970426,37459914,37957319,38484424,39012881,39553942,40082878,40641328,41243483,41670659,42082196,42526426,42719404
Tuvalu,TUV,"Population, female",SP.POP.TOTL.FE.IN,2878,2901,2931,2963,2980,2991,3010,3017,3024,3040,3057,3065,3064,3055,3128,3284,3435,3583,3722,3838,3925,4001,4068,4125,4178,4243,4321,4393,4459,4518,4573,4625,4668,4704,4736,4764,4789,4810,4828,4844,4858,4866,4873,4896,4942,4986,5026,5071,5122,5171,5226,5287,5344,5369,5359,5347,5324,5283,5224,5154,5077,4981,4882,4795
Tanzania,TZA,"Population, female",SP.POP.TOTL.FE.IN,5039140,5181796,5330909,5485960,5648921,5818879,5995724,6180856,6380279,6595363,6821299,7058756,7310360,7573520,7847539,8134222,8431791,8739478,9052022,9363702,9680640,10008227,10344153,10683298,11028171,11375712,11724391,12077120,12425819,12773173,13122080,13471634,13824822,14247577,14753905,15206568,15532641,15885093,16312974,16757990,17235727,17712781,18191098,18692353,19220319,19774479,20349097,20937593,21527596,22096302,22690306,23338862,24018871,24744828,25507952,26327523,27200908,28094171,28981818,29860889,30768333,31701548,32646077,33603791
Uganda,UGA,"Population, female",SP.POP.TOTL.FE.IN,3777153,3891943,4011093,4135904,4266329,4401873,4542935,4690270,4844470,5002073,5160075,5314470,5455817,5591871,5739005,5896106,6058390,6225916,6399602,6563250,6710783,6863967,7036634,7225967,7433906,7655644,7890084,8142845,8407231,8683099,8967826,9265471,9584207,9917865,10252841,10533923,10819034,11132895,11463872,11835419,12207750,12581652,12976787,13388571,13791950,14198215,14615077,15045636,15488932,15944629,16414198,16895483,17386164,17885235,18413800,18981075,19614061,20302070,20994867,21710133,22437739,23163441,23862969,24533989
Ukraine,UKR,"Population, female",SP.POP.TOTL.FE.IN,23777872,24050053,24307096,24552160,24783482,24989017,25185731,25382090,25572903,25750688,25913372,26080637,26249232,26396762,26531420,26664333,26780401,26876264,26959360,27038900,27128367,27222894,27314992,27425546,27534508,27616526,27692503,27763193,27826294,27877907,27915614,27947511,27997945,27987701,27825609,27595703,27354937,27116307,26893290,26674834,26455240,26225059,26004582,25815987,25643782,25447598,25293672,25183869,25061737,24958395,24863372,24778048,24713834,24656161,24567807,24462666,24365768,24262827,24138295,24004328,23859257,23654574,21931325,20188500
Upper middle income,UMC,"Population, female",SP.POP.TOTL.FE.IN,570806948,574121610,583503580,598457300,613278436,628440859,645314843,661877255,678948677,696898339,715206109,733782153,751517077,768849550,785545433,801227117,816273961,830750298,845327670,860058301,874710100,889897338,906262707,922586812,938488469,954654243,971492087,989011853,1006537362,1023674228,1040241877,1055947847,1070924038,1084777060,1098582129,1112628069,1126421061,1139907250,1152743430,1164999953,1176828861,1188142586,1198794222,1209113290,1219453211,1229815052,1239794971,1249021471,1258983841,1269195027,1279316794,1289889131,1301677408,1313702304,1325309955,1336467032,1347390868,1358598980,1369119331,1378621391,1386607735,1392899297,1397074964,1400782256
Uruguay,URY,"Population, female",SP.POP.TOTL.FE.IN,1262371,1279305,1295803,1311878,1327529,1342633,1357056,1370642,1383197,1394505,1404757,1414487,1424131,1434100,1444787,1456299,1467660,1478005,1487466,1495902,1503297,1510344,1517823,1525701,1533664,1542007,1550782,1560015,1569794,1579746,1589673,1599493,1609024,1618260,1627480,1636775,1646217,1655675,1664510,1672707,1679574,1684295,1687265,1689069,1690663,1692630,1695212,1698672,1702685,1707013,1711554,1715858,1720162,1725044,1730380,1735970,1741248,1745432,1748368,1749738,1750465,1749263,1746501,1745071
